txn_hour,txn_dow,sender_state,total_txns,fraud_txns,total_amount,avg_amount,vpn_count,new_device_count,fraud_rate_pct,day_name
11,4,Tripura,1,0,219.65,219.65,0,0,0.0,Wednesday
16,1,Jharkhand,21,1,85194.72,4056.8914285714286,1,1,4.76,Sunday
9,5,Haryana,20,1,110432.23999999998,5521.611999999999,1,1,5.0,Thursday
6,2,West Bengal,24,1,37227.02,1551.1258333333333,3,4,4.17,Monday
6,4,Uttarakhand,8,0,40447.09,5055.88625,0,4,0.0,Wednesday
12,4,Himachal Pradesh,16,0,37389.85,2336.865625,0,2,0.0,Wednesday
14,5,Manipur,3,0,2912.06,970.6866666666666,0,0,0.0,Thursday
20,6,Manipur,7,0,12714.81,1816.4014285714286,1,2,0.0,Friday
12,7,Manipur,4,0,5498.16,1374.54,0,0,0.0,Saturday
22,6,Madhya Pradesh,16,16,115962.06000000001,7247.628750000001,1,7,100.0,Friday
8,2,Kerala,25,1,77548.41,3101.9364,1,2,4.0,Monday
22,2,Rajasthan,16,16,65118.28,4069.8925,3,10,100.0,Monday
7,1,Madhya Pradesh,33,1,114991.78,3484.599393939394,1,1,3.03,Sunday
13,5,Manipur,5,1,11097.32,2219.464,0,2,20.0,Thursday
21,1,Manipur,15,5,104122.97999999998,6941.531999999998,1,9,33.33,Sunday
14,7,Odisha,23,1,64869.35999999999,2820.4069565217387,0,2,4.35,Saturday
14,1,Haryana,24,0,44641.44,1860.0600000000002,0,2,0.0,Sunday
15,1,Odisha,17,0,30914.479999999992,1818.4988235294113,2,3,0.0,Sunday
18,5,Arunachal Pradesh,12,0,19921.78,1660.1483333333333,0,1,0.0,Thursday
10,1,Madhya Pradesh,29,1,71627.22,2469.9041379310347,0,2,3.45,Sunday
11,3,Arunachal Pradesh,2,0,19063.54,9531.77,0,1,0.0,Tuesday
8,5,Assam,8,0,69212.84,8651.605,0,1,0.0,Thursday
14,4,Jharkhand,21,4,91072.54,4336.787619047619,0,4,19.05,Wednesday
6,4,Bihar,7,0,28011.829999999998,4001.6899999999996,0,1,0.0,Wednesday
12,4,Mizoram,3,0,6507.0599999999995,2169.02,0,0,0.0,Wednesday
12,6,Himachal Pradesh,7,0,23457.079999999998,3351.0114285714285,2,0,0.0,Friday
15,4,Tripura,3,1,38471.700000000004,12823.900000000001,0,0,33.33,Wednesday
15,7,Chhattisgarh,4,0,6525.540000000001,1631.3850000000002,0,1,0.0,Saturday
10,5,Chhattisgarh,7,0,30233.77,4319.11,1,1,0.0,Thursday
9,7,Tripura,2,0,1274.0800000000002,637.0400000000001,0,0,0.0,Saturday
16,7,Manipur,4,0,2945.0,736.25,0,1,0.0,Saturday
10,4,Arunachal Pradesh,5,0,20271.57,4054.314,0,2,0.0,Wednesday
9,7,Manipur,2,0,6832.23,3416.115,0,0,0.0,Saturday
15,2,Arunachal Pradesh,1,0,1671.4,1671.4,0,0,0.0,Monday
15,3,Assam,4,1,4784.68,1196.17,1,0,25.0,Tuesday
21,3,Tripura,9,1,60912.93,6768.1033333333335,0,3,11.11,Tuesday
16,3,Nagaland,2,0,10342.77,5171.385,0,0,0.0,Tuesday
12,3,Jharkhand,18,1,108913.11,6050.7283333333335,1,0,5.56,Tuesday
6,7,Tripura,3,0,3299.57,1099.8566666666668,0,1,0.0,Saturday
14,6,Goa,3,0,3918.86,1306.2866666666666,0,0,0.0,Friday
10,1,Nagaland,6,0,50690.44,8448.406666666668,0,1,0.0,Sunday
22,1,Meghalaya,4,4,25117.049999999996,6279.262499999999,1,2,100.0,Sunday
8,6,Manipur,3,0,8115.570000000001,2705.19,0,1,0.0,Friday
17,2,Manipur,2,0,4626.08,2313.04,0,2,0.0,Monday
22,6,Punjab,11,11,60614.71,5510.428181818182,1,7,100.0,Friday
7,5,Assam,3,1,6365.3,2121.766666666667,0,1,33.33,Thursday
22,2,Kerala,8,8,82643.48000000001,10330.435000000001,3,2,100.0,Monday
7,7,Nagaland,3,0,4631.04,1543.68,0,0,0.0,Saturday
22,6,Arunachal Pradesh,2,2,4252.82,2126.41,0,0,100.0,Friday
11,2,Manipur,6,2,19935.0,3322.5,0,1,33.33,Monday
9,4,Mizoram,4,0,15864.880000000001,3966.2200000000003,1,1,0.0,Wednesday
15,5,Mizoram,4,0,25640.45,6410.1125,0,0,0.0,Thursday
12,5,Mizoram,2,0,2627.05,1313.525,0,0,0.0,Thursday
22,4,Goa,2,1,10807.38,5403.69,1,1,50.0,Wednesday
6,7,Goa,2,0,1657.44,828.72,0,0,0.0,Saturday
7,7,Goa,1,0,15039.48,15039.48,0,0,0.0,Saturday
22,3,Odisha,6,6,48334.91,8055.818333333334,4,4,100.0,Tuesday
7,3,Goa,2,0,15054.189999999999,7527.094999999999,0,0,0.0,Tuesday
7,1,Manipur,1,0,787.18,787.18,0,0,0.0,Sunday
17,3,Goa,1,0,7142.72,7142.72,0,1,0.0,Tuesday
13,6,Odisha,13,1,45965.1,3535.776923076923,0,1,7.69,Friday
12,2,Odisha,18,0,26875.160000000003,1493.0644444444447,0,1,0.0,Monday
13,2,Assam,10,0,121017.2,12101.72,0,3,0.0,Monday
21,3,Assam,27,5,132835.25999999998,4919.8244444444435,2,6,18.52,Tuesday
10,7,Maharashtra,155,8,767242.8599999998,4949.95393548387,4,23,5.16,Saturday
18,4,Maharashtra,386,6,1214619.0499999996,3146.6814766839366,7,31,1.55,Wednesday
21,2,Jharkhand,59,12,216004.27000000005,3661.089322033899,5,11,20.34,Monday
18,2,Tamil Nadu,235,3,696244.8399999997,2962.743999999999,8,19,1.28,Monday
17,2,Tamil Nadu,83,1,458022.3600000001,5518.34168674699,1,8,1.2,Monday
9,3,Uttar Pradesh,64,5,216371.85999999993,3380.810312499999,2,6,7.81,Tuesday
18,4,Gujarat,178,2,637710.8099999995,3582.6449999999973,1,18,1.12,Wednesday
16,2,Jharkhand,21,0,45837.31,2182.7290476190474,1,2,0.0,Monday
7,2,Jharkhand,11,0,38206.12,3473.2836363636366,0,0,0.0,Monday
7,4,Bihar,12,0,16048.21,1337.3508333333332,0,1,0.0,Wednesday
18,6,Bihar,48,0,108545.93999999997,2261.3737499999993,1,4,0.0,Friday
13,7,Nagaland,3,0,4255.24,1418.4133333333332,0,0,0.0,Saturday
22,5,West Bengal,19,19,50216.979999999996,2642.998947368421,5,14,100.0,Thursday
11,4,Karnataka,119,5,456994.89999999985,3840.2932773109233,5,14,4.2,Wednesday
12,4,Uttar Pradesh,68,1,225590.06999999998,3317.501029411764,2,7,1.47,Wednesday
18,1,Karnataka,224,5,576182.3,2572.242410714286,4,25,2.23,Sunday
22,7,Maharashtra,60,57,400103.81000000006,6668.396833333334,10,30,95.0,Saturday
8,4,Madhya Pradesh,30,2,54683.09999999999,1822.7699999999998,1,4,6.67,Wednesday
14,3,Karnataka,91,4,338218.5799999998,3716.6876923076898,4,11,4.4,Tuesday
14,1,Maharashtra,122,5,271056.86999999994,2221.777622950819,2,14,4.1,Sunday
16,5,Tamil Nadu,74,3,233686.15,3157.9209459459457,0,8,4.05,Thursday
6,4,Punjab,13,0,18123.739999999998,1394.133846153846,0,1,0.0,Wednesday
18,2,Chhattisgarh,19,0,68703.04999999999,3615.9499999999994,0,5,0.0,Monday
10,3,Telangana,69,1,179882.59,2606.9940579710146,2,9,1.45,Tuesday
7,6,Gujarat,51,3,114609.92999999998,2247.2535294117642,1,3,5.88,Friday
9,2,Gujarat,65,0,158686.6900000001,2441.3336923076936,1,6,0.0,Monday
14,5,Gujarat,80,2,260851.41000000006,3260.642625000001,2,3,2.5,Thursday
18,7,Uttarakhand,31,1,127663.31,4118.171290322581,2,3,3.23,Saturday
8,6,Bihar,10,0,22782.699999999997,2278.2699999999995,0,2,0.0,Friday
21,2,Kerala,77,11,259076.34999999995,3364.6279220779215,2,14,14.29,Monday
11,5,Madhya Pradesh,40,1,74054.14,1851.3535,0,7,2.5,Thursday
14,5,Tamil Nadu,66,2,285901.7200000001,4331.844242424244,1,5,3.03,Thursday
6,3,Uttar Pradesh,47,2,174522.87000000002,3713.25255319149,0,2,4.26,Tuesday
22,7,Telangana,27,27,174844.31999999998,6475.715555555555,2,18,100.0,Saturday
8,1,Gujarat,62,3,256697.84999999995,4140.287903225805,0,9,4.84,Sunday
6,5,Uttar Pradesh,54,1,184805.03000000003,3422.315370370371,1,5,1.85,Thursday
9,1,Madhya Pradesh,38,0,133989.49,3526.0392105263154,0,3,0.0,Sunday
14,7,Madhya Pradesh,31,1,83109.07999999999,2680.9380645161286,1,3,3.23,Saturday
21,2,Rajasthan,150,29,455325.13,3035.5008666666668,7,36,19.33,Monday
9,7,Odisha,19,1,38106.08,2005.583157894737,1,2,5.26,Saturday
20,6,Maharashtra,450,60,1613421.5600000008,3585.381244444446,12,84,13.33,Friday
21,3,Punjab,72,8,225282.9200000001,3128.929444444446,4,7,11.11,Tuesday
22,2,Punjab,7,7,39706.11,5672.301428571429,2,5,100.0,Monday
16,7,Uttar Pradesh,83,1,240823.37999999998,2901.486506024096,4,18,1.2,Saturday
19,7,Uttar Pradesh,175,2,720114.3600000002,4114.939200000002,2,18,1.14,Saturday
14,3,Gujarat,84,2,356343.2899999998,4242.1820238095215,6,9,2.38,Tuesday
7,7,Bihar,10,1,17947.86,1794.786,0,1,10.0,Saturday
11,1,West Bengal,40,0,84856.55999999998,2121.4139999999998,1,2,0.0,Sunday
10,6,West Bengal,60,3,345370.32999999996,5756.172166666666,3,1,5.0,Friday
8,4,Telangana,47,6,157636.44,3353.966808510638,0,11,12.77,Wednesday
8,4,Gujarat,62,2,217176.98999999996,3502.854677419354,1,10,3.23,Wednesday
17,2,Telangana,74,4,192181.66000000003,2597.0494594594597,3,11,5.41,Monday
22,2,Gujarat,26,25,159470.7,6133.488461538462,3,12,96.15,Monday
16,5,Andhra Pradesh,29,1,58613.63,2021.1596551724137,1,2,3.45,Thursday
19,2,Nagaland,18,0,88402.27,4911.237222222222,0,0,0.0,Monday
20,2,Nagaland,11,0,14149.560000000001,1286.3236363636365,0,1,0.0,Monday
13,6,Himachal Pradesh,12,1,65121.37,5426.780833333333,0,3,8.33,Friday
12,3,Himachal Pradesh,3,0,1635.02,545.0066666666667,0,0,0.0,Tuesday
14,1,Karnataka,81,8,197058.78999999995,2432.824567901234,3,11,9.88,Sunday
22,5,Tamil Nadu,27,27,213522.67999999996,7908.247407407406,4,14,100.0,Thursday
9,3,West Bengal,46,3,158552.33,3446.7897826086955,1,5,6.52,Tuesday
18,6,Madhya Pradesh,100,4,463728.4699999999,4637.284699999999,0,10,4.0,Friday
13,3,Telangana,70,0,186305.78000000003,2661.511142857143,1,4,0.0,Tuesday
6,3,Jharkhand,10,0,61130.83000000001,6113.0830000000005,0,0,0.0,Tuesday
18,4,Jharkhand,53,1,164701.79,3107.5809433962268,1,3,1.89,Wednesday
22,2,Assam,6,6,57884.55,9647.425000000001,0,5,100.0,Monday
22,1,Tamil Nadu,33,33,148598.86000000002,4502.995757575758,5,23,100.0,Sunday
20,6,Odisha,73,11,360513.18000000005,4938.536712328768,5,16,15.07,Friday
6,7,Arunachal Pradesh,7,0,13166.9,1880.9857142857143,0,2,0.0,Saturday
17,6,Arunachal Pradesh,5,0,6452.42,1290.484,0,1,0.0,Friday
19,6,Uttar Pradesh,161,4,691112.7099999997,4292.625527950309,3,17,2.48,Friday
14,1,Assam,17,1,24001.44,1411.8494117647058,0,2,5.88,Sunday
16,2,Telangana,71,2,284017.0899999999,4000.240704225351,3,9,2.82,Monday
17,6,Gujarat,67,4,210270.03000000003,3138.3586567164184,2,10,5.97,Friday
12,7,Rajasthan,46,2,109958.99999999997,2390.41304347826,1,7,4.35,Saturday
9,2,Maharashtra,129,5,442335.67999999993,3428.958759689922,1,21,3.88,Monday
16,6,Karnataka,102,3,381579.4400000001,3740.9749019607857,5,11,2.94,Friday
13,3,Maharashtra,142,4,396070.82,2789.2311267605633,8,12,2.82,Tuesday
18,6,Himachal Pradesh,22,0,85230.29000000001,3874.104090909091,1,2,0.0,Friday
12,2,West Bengal,48,1,175029.02000000002,3646.437916666667,2,4,2.08,Monday
20,7,Meghalaya,14,1,95981.55,6855.825,0,3,7.14,Saturday
9,1,Karnataka,79,2,278910.52999999997,3530.5130379746834,1,10,2.53,Sunday
11,6,Gujarat,63,2,144997.19999999995,2301.5428571428565,2,6,3.17,Friday
22,1,Gujarat,26,25,80411.37000000001,3092.7450000000003,5,13,96.15,Sunday
9,6,Madhya Pradesh,35,0,157040.12999999998,4486.860857142857,3,3,0.0,Friday
17,2,Odisha,16,1,71303.34999999999,4456.459374999999,1,1,6.25,Monday
21,3,Goa,9,1,15121.12,1680.1244444444446,1,0,11.11,Tuesday
8,4,Goa,4,1,6078.92,1519.73,0,2,25.0,Wednesday
9,2,Haryana,21,0,52765.689999999995,2512.6519047619045,0,5,0.0,Monday
11,7,Bihar,15,0,29938.98,1995.932,0,0,0.0,Saturday
11,3,Madhya Pradesh,32,3,94718.61,2959.9565625,0,5,9.38,Tuesday
19,6,Mizoram,10,0,21219.7,2121.9700000000003,0,1,0.0,Friday
16,3,Maharashtra,147,6,365764.5099999999,2488.1939455782303,5,17,4.08,Tuesday
12,3,Punjab,30,0,190275.03,6342.501,1,3,0.0,Tuesday
6,7,Maharashtra,83,4,254803.19,3069.9179518072287,2,8,4.82,Saturday
14,3,Chhattisgarh,6,0,24010.960000000003,4001.8266666666673,0,0,0.0,Tuesday
14,5,Punjab,23,1,80087.15999999999,3482.050434782608,0,2,4.35,Thursday
11,7,Andhra Pradesh,31,1,86053.50000000001,2775.91935483871,1,4,3.23,Saturday
11,6,Maharashtra,152,7,532980.2099999998,3506.448749999999,4,19,4.61,Friday
7,2,Madhya Pradesh,35,5,77116.80999999998,2203.337428571428,1,4,14.29,Monday
8,5,Madhya Pradesh,23,0,112827.40999999997,4905.53956521739,0,2,0.0,Thursday
19,4,Rajasthan,102,3,515968.0400000004,5058.510196078435,2,6,2.94,Wednesday
8,5,Delhi,48,3,106690.40000000002,2222.716666666667,1,6,6.25,Thursday
17,6,Delhi,56,1,119865.46000000004,2140.4546428571434,3,5,1.79,Friday
15,7,Kerala,28,0,46893.64,1674.7728571428572,0,5,0.0,Saturday
20,6,Nagaland,23,5,104528.22000000002,4544.705217391305,0,4,21.74,Friday
22,4,Uttar Pradesh,25,25,135606.89,5424.275600000001,8,14,100.0,Wednesday
8,4,Rajasthan,31,1,60320.130000000005,1945.8106451612905,0,1,3.23,Wednesday
10,1,Delhi,47,2,155232.80999999997,3302.82574468085,0,5,4.26,Sunday
8,6,Delhi,45,2,186437.34000000005,4143.0520000000015,0,9,4.44,Friday
7,2,Maharashtra,119,4,273673.04,2299.773445378151,7,14,3.36,Monday
6,3,West Bengal,33,2,119239.15999999999,3613.3078787878785,0,4,6.06,Tuesday
13,4,Haryana,36,3,206439.13000000006,5734.420277777779,1,4,8.33,Wednesday
18,7,Chhattisgarh,17,0,43648.49000000001,2567.5582352941183,0,3,0.0,Saturday
20,4,Himachal Pradesh,27,2,195721.63999999998,7248.949629629629,1,3,7.41,Wednesday
15,3,Jharkhand,19,0,35260.3,1855.8052631578948,0,1,0.0,Tuesday
10,7,Odisha,12,0,30569.54,2547.4616666666666,0,1,0.0,Saturday
9,7,Madhya Pradesh,33,0,164581.36,4987.313939393939,2,4,0.0,Saturday
16,3,Uttarakhand,8,0,19669.17,2458.64625,0,2,0.0,Tuesday
20,6,Uttarakhand,26,5,64923.19,2497.045769230769,0,8,19.23,Friday
16,4,Andhra Pradesh,29,0,39660.29999999999,1367.5965517241375,0,2,0.0,Wednesday
15,4,Kerala,27,1,145438.57,5386.613703703704,0,4,3.7,Wednesday
11,5,Jharkhand,15,0,21851.74,1456.7826666666667,1,4,0.0,Thursday
13,3,Uttarakhand,8,0,16866.97,2108.37125,0,2,0.0,Tuesday
11,6,Uttarakhand,10,0,20181.649999999998,2018.1649999999997,0,5,0.0,Friday
7,7,Uttarakhand,12,0,34671.01,2889.2508333333335,2,2,0.0,Saturday
15,2,Karnataka,81,2,249658.97000000015,3082.2095061728414,0,8,2.47,Monday
14,5,Odisha,12,0,22163.210000000003,1846.934166666667,0,0,0.0,Thursday
19,3,Odisha,51,1,126607.05999999998,2482.491372549019,2,4,1.96,Tuesday
19,7,Tripura,11,1,17091.040000000005,1553.7309090909096,0,2,9.09,Saturday
10,3,Tripura,5,0,8019.05,1603.81,0,2,0.0,Tuesday
20,4,Odisha,51,6,167319.23,3280.7692156862745,0,9,11.76,Wednesday
8,7,Uttarakhand,8,0,50132.53,6266.56625,0,2,0.0,Saturday
7,1,Telangana,46,3,126036.98999999999,2739.934565217391,0,9,6.52,Sunday
19,5,Manipur,15,0,18145.94,1209.7293333333332,0,3,0.0,Thursday
13,5,Rajasthan,47,3,124405.20999999996,2646.919361702127,1,7,6.38,Thursday
14,4,Arunachal Pradesh,5,0,29953.2,5990.64,0,2,0.0,Wednesday
17,1,Maharashtra,132,6,428744.08000000013,3248.061212121213,6,16,4.55,Sunday
6,4,Manipur,4,0,5581.13,1395.2825,0,0,0.0,Wednesday
15,7,Manipur,8,0,44654.51000000001,5581.813750000001,0,2,0.0,Saturday
11,3,Meghalaya,3,0,16215.12,5405.04,0,0,0.0,Tuesday
14,7,Rajasthan,36,1,60269.530000000006,1674.1536111111113,2,4,2.78,Saturday
7,7,Himachal Pradesh,7,0,15399.14,2199.8771428571426,0,0,0.0,Saturday
17,2,Madhya Pradesh,40,0,124813.35999999997,3120.3339999999994,0,6,0.0,Monday
13,5,Nagaland,9,0,12339.39,1371.0433333333333,0,0,0.0,Thursday
20,1,Odisha,50,4,192691.92,3853.8384,0,6,8.0,Sunday
14,2,Bihar,13,0,46739.7,3595.361538461538,0,0,0.0,Monday
14,7,Assam,5,0,5278.66,1055.732,0,0,0.0,Saturday
14,4,Delhi,57,2,120565.99000000002,2115.192807017544,0,7,3.51,Wednesday
14,5,Uttarakhand,8,0,22337.99,2792.24875,0,1,0.0,Thursday
10,6,Uttarakhand,13,0,43512.450000000004,3347.1115384615387,0,5,0.0,Friday
6,4,Meghalaya,4,0,2173.71,543.4275,0,0,0.0,Wednesday
10,4,Punjab,21,1,65409.24999999999,3114.72619047619,2,2,4.76,Wednesday
19,3,Chhattisgarh,12,0,52541.009999999995,4378.4175,3,0,0.0,Tuesday
21,1,Goa,16,2,78906.53000000001,4931.658125000001,0,2,12.5,Sunday
18,3,Bihar,26,0,46218.37999999999,1777.6299999999997,0,3,0.0,Tuesday
20,3,Mizoram,17,3,47774.99999999999,2810.2941176470586,2,6,17.65,Tuesday
20,6,Mizoram,15,2,43955.26,2930.3506666666667,0,4,13.33,Friday
19,6,Goa,12,0,48523.9,4043.6583333333333,0,0,0.0,Friday
19,5,Uttarakhand,30,1,126975.55,4232.518333333333,0,4,3.33,Thursday
21,7,Goa,12,2,32377.22,2698.101666666667,1,3,16.67,Saturday
13,5,Odisha,17,1,15822.610000000002,930.7417647058825,1,0,5.88,Thursday
20,4,Chhattisgarh,23,6,60541.810000000005,2632.2526086956523,2,7,26.09,Wednesday
15,6,Mizoram,2,0,1850.36,925.18,0,1,0.0,Friday
15,1,Mizoram,4,1,56512.99,14128.2475,1,0,25.0,Sunday
19,5,Nagaland,11,1,31320.130000000005,2847.284545454546,0,1,9.09,Thursday
8,2,Odisha,14,0,34194.56,2442.468571428571,1,1,0.0,Monday
12,3,Mizoram,5,0,11208.25,2241.65,0,1,0.0,Tuesday
10,1,Chhattisgarh,6,0,10210.95,1701.825,0,0,0.0,Sunday
6,1,Tripura,2,0,3684.8,1842.4,0,0,0.0,Sunday
13,2,Manipur,4,0,13259.470000000001,3314.8675000000003,0,0,0.0,Monday
20,7,Arunachal Pradesh,17,3,50490.149999999994,2970.0088235294115,3,4,17.65,Saturday
14,5,Arunachal Pradesh,7,1,30164.46,4309.208571428571,0,1,14.29,Thursday
15,1,Meghalaya,3,0,20856.0,6952.0,0,0,0.0,Sunday
9,1,Tripura,3,0,6636.450000000001,2212.15,0,0,0.0,Sunday
6,4,Jharkhand,16,1,189871.01,11866.938125,0,2,6.25,Wednesday
7,6,Himachal Pradesh,6,0,64779.0,10796.5,1,1,0.0,Friday
10,3,Mizoram,3,1,14393.73,4797.91,0,0,33.33,Tuesday
20,3,Tripura,8,1,14369.3,1796.1625,0,4,12.5,Tuesday
12,2,Nagaland,2,0,395.46000000000004,197.73000000000002,0,2,0.0,Monday
14,7,Himachal Pradesh,11,0,18688.949999999997,1698.9954545454543,1,1,0.0,Saturday
22,4,Manipur,2,2,8400.0,4200.0,0,0,100.0,Wednesday
7,7,Tripura,4,0,13719.169999999998,3429.7924999999996,0,1,0.0,Saturday
9,5,Goa,4,0,3807.5299999999997,951.8824999999999,0,0,0.0,Thursday
14,6,Odisha,15,2,39768.57000000001,2651.2380000000003,1,3,13.33,Friday
17,6,Mizoram,7,0,38417.28,5488.182857142857,0,0,0.0,Friday
16,5,Mizoram,4,0,57647.799999999996,14411.949999999999,0,0,0.0,Thursday
19,3,Manipur,9,0,20502.22,2278.0244444444447,0,2,0.0,Tuesday
22,3,Nagaland,3,3,11268.189999999999,3756.063333333333,1,2,100.0,Tuesday
8,2,Mizoram,2,0,6920.16,3460.08,0,0,0.0,Monday
16,3,Tripura,2,0,4862.5,2431.25,1,0,0.0,Tuesday
8,1,Goa,5,0,7583.549999999999,1516.7099999999998,0,2,0.0,Sunday
22,2,Manipur,2,2,4995.34,2497.67,1,1,100.0,Monday
9,5,Tripura,2,0,4918.46,2459.23,0,1,0.0,Thursday
9,7,Arunachal Pradesh,1,0,2002.58,2002.58,0,0,0.0,Saturday
13,1,Meghalaya,2,0,1067.28,533.64,0,0,0.0,Sunday
8,4,Bihar,1,0,4634.99,4634.99,0,0,0.0,Wednesday
6,2,Maharashtra,105,9,337901.03999999986,3218.1051428571413,6,15,8.57,Monday
17,7,Maharashtra,117,4,304056.7100000001,2598.7752991453,4,16,3.42,Saturday
18,7,Karnataka,247,3,897157.9099999991,3632.2182591093083,5,25,1.21,Saturday
10,7,Telangana,60,1,250309.34000000005,4171.822333333334,0,8,1.67,Saturday
18,6,Telangana,223,5,697247.1900000001,3126.669013452915,5,24,2.24,Friday
19,6,Haryana,61,3,465653.6000000001,7633.665573770493,3,6,4.92,Friday
21,1,Karnataka,276,42,1014668.1699999999,3676.333949275362,17,42,15.22,Sunday
18,3,Tamil Nadu,207,8,520254.84,2513.3084057971014,5,26,3.86,Tuesday
17,1,Tamil Nadu,74,4,224369.26,3032.0170270270273,4,11,5.41,Sunday
13,3,Tamil Nadu,90,5,173456.43999999997,1927.2937777777774,4,14,5.56,Tuesday
17,2,Maharashtra,129,4,372595.51999999996,2888.337364341085,3,13,3.1,Monday
21,6,Maharashtra,453,73,1770985.9399999988,3909.461236203088,20,69,16.11,Friday
8,3,Maharashtra,122,4,383573.77,3144.047295081967,2,15,3.28,Tuesday
19,4,Uttar Pradesh,174,2,443220.58999999973,2547.244770114941,1,16,1.15,Wednesday
21,5,Uttar Pradesh,199,32,894843.1199999996,4496.6990954773855,6,34,16.08,Thursday
22,5,Uttar Pradesh,38,37,224562.01999999993,5909.5268421052615,3,21,97.37,Thursday
7,3,Jharkhand,12,2,34987.670000000006,2915.6391666666673,2,1,16.67,Tuesday
17,5,Jharkhand,12,2,26900.499999999996,2241.708333333333,2,1,16.67,Thursday
7,1,Karnataka,72,6,258209.59999999995,3586.2444444444436,5,9,8.33,Sunday
11,7,Uttar Pradesh,59,0,156064.25999999992,2645.156949152541,5,6,0.0,Saturday
18,1,Uttar Pradesh,153,3,567335.5599999998,3708.0755555555543,3,20,1.96,Sunday
14,7,Maharashtra,163,9,562550.0299999998,3451.2271779141092,5,13,5.52,Saturday
10,5,Karnataka,86,4,323808.8399999998,3765.2190697674396,3,11,4.65,Thursday
22,7,Karnataka,38,37,242994.47,6394.591315789474,7,21,97.37,Saturday
10,1,Rajasthan,40,2,83678.78000000004,2091.969500000001,2,4,5.0,Sunday
18,4,Delhi,146,3,591377.2,4050.5287671232873,5,15,2.05,Wednesday
14,7,Delhi,45,1,212861.10000000003,4730.246666666668,1,3,2.22,Saturday
8,4,Delhi,49,3,161526.77999999997,3296.464897959183,4,8,6.12,Wednesday
19,5,Tamil Nadu,207,5,596449.2900000003,2881.397536231885,5,20,2.42,Thursday
17,3,Telangana,62,0,206587.52999999997,3332.0569354838703,0,6,0.0,Tuesday
21,7,Uttarakhand,34,2,97748.90999999997,2874.96794117647,3,9,5.88,Saturday
18,4,Uttarakhand,29,0,103845.31999999998,3580.8731034482753,1,4,0.0,Wednesday
14,6,Madhya Pradesh,34,0,139575.05000000002,4105.148529411766,1,3,0.0,Friday
18,5,Tamil Nadu,214,6,895979.4199999997,4186.819719626167,3,23,2.8,Thursday
16,1,Delhi,49,0,247796.18000000005,5057.064897959185,2,4,0.0,Sunday
20,5,Telangana,235,25,966941.7000000001,4114.645531914894,6,30,10.64,Thursday
12,5,Karnataka,97,9,386357.08,3983.0626804123713,5,15,9.28,Thursday
6,5,Gujarat,46,3,164924.65000000005,3585.3184782608705,3,2,6.52,Thursday
16,2,Punjab,33,1,78531.3,2379.736363636364,1,5,3.03,Monday
21,5,Punjab,80,9,336736.3199999999,4209.203999999999,3,12,11.25,Thursday
11,1,Punjab,34,1,130266.91000000003,3831.379705882354,0,6,2.94,Sunday
16,3,Kerala,24,2,81420.81,3392.53375,2,2,8.33,Tuesday
15,2,Kerala,27,0,57157.08999999999,2116.9292592592587,0,0,0.0,Monday
20,5,Nagaland,13,1,47525.35999999999,3655.7969230769227,0,3,7.69,Thursday
11,2,Punjab,31,4,124231.84000000001,4007.47870967742,0,8,12.9,Monday
10,4,Maharashtra,162,6,460881.5399999999,2844.9477777777774,4,28,3.7,Wednesday
13,7,Telangana,80,5,197468.43000000002,2468.355375,3,11,6.25,Saturday
19,2,Odisha,47,0,158388.90999999997,3369.976808510638,3,2,0.0,Monday
20,2,Odisha,54,11,368712.14,6828.002592592593,3,8,20.37,Monday
13,4,Madhya Pradesh,37,0,114390.40000000001,3091.632432432433,1,2,0.0,Wednesday
20,2,West Bengal,155,18,483601.1600000001,3120.0074838709684,3,26,11.61,Monday
18,3,Andhra Pradesh,103,1,370533.27999999997,3597.410485436893,4,13,0.97,Tuesday
13,7,Andhra Pradesh,30,3,71896.11000000002,2396.5370000000007,1,3,10.0,Saturday
14,3,Nagaland,7,1,69339.73,9905.675714285713,0,2,14.29,Tuesday
21,7,Nagaland,12,2,30856.17,2571.3475,2,3,16.67,Saturday
13,1,Himachal Pradesh,15,0,63847.30999999999,4256.487333333333,0,1,0.0,Sunday
6,2,Tamil Nadu,57,3,153971.63999999998,2701.256842105263,0,4,5.26,Monday
21,7,Kerala,76,11,268921.67,3538.443026315789,4,13,14.47,Saturday
14,2,Kerala,17,0,31845.1,1873.2411764705882,0,4,0.0,Monday
18,7,West Bengal,129,2,553620.8699999998,4291.634651162789,4,9,1.55,Saturday
15,5,Telangana,84,6,170423.4,2028.85,2,12,7.14,Thursday
19,1,Madhya Pradesh,95,1,347112.02000000025,3653.810736842108,0,11,1.05,Sunday
13,7,Assam,6,1,6255.88,1042.6466666666668,1,1,16.67,Saturday
12,7,Delhi,55,2,127678.96000000004,2321.435636363637,1,5,3.64,Saturday
7,2,Kerala,25,1,103220.11,4128.8044,2,3,4.0,Monday
18,3,Arunachal Pradesh,16,0,25992.869999999995,1624.5543749999997,1,1,0.0,Tuesday
20,1,Haryana,57,5,146341.06,2567.3870175438597,2,10,8.77,Sunday
17,3,Haryana,28,1,100291.7,3581.8464285714285,2,5,3.57,Tuesday
16,6,Uttar Pradesh,73,3,241536.06999999995,3308.713287671232,3,7,4.11,Friday
9,6,Maharashtra,135,5,394953.25,2925.57962962963,3,15,3.7,Friday
